id,speed
1873,36.30472
1874,47.758217
1875,46.92849
1876,46.586678
1877,43.752228
1878,23.791111
1879,21.447296
1880,10.482763
1881,48.29246
1882,49.490906
1883,48.28677
1884,48.29565
1885,20.98157
1886,25.290495
1887,22.97186
1888,22.17753
1889,22.595785
1890,48.212738
1891,18.314999
1892,26.333628
1893,26.349556
1894,22.682316
1895,14.08087
1896,46.999035
1897,47.539272
1898,20.13737
1899,21.598894
1900,13.285684
1901,25.200726
1902,38.583862
1903,48.936775
1904,45.98325
1905,12.524261
1906,19.324007
1907,21.363014
1908,21.434652
1909,15.107339
1910,22.851107
1911,48.033653
1912,47.99302
1913,26.29911
1914,22.392954
1915,24.393023
1916,21.810513
1917,21.589052
1918,33.23199
1919,43.45971
1920,40.484726
1921,47.70893
1922,41.186977
1923,39.157085
1924,38.761814
1925,36.142838
1926,40.937164
1927,41.955
1928,42.08976
1929,45.702335
1930,28.382257
1931,13.766792
1932,21.29702
1933,19.02809
1934,19.31777
1935,19.055244
1936,45.776543
1937,41.165524
1938,43.04507
1939,47.576023
1940,46.836086
1941,44.887527
1942,31.366817
1943,15.234281
1944,26.373533
1945,24.037022
1946,14.70091
1947,24.74566
1948,42.26594
1949,41.594738
1950,48.959682
1951,46.422962
1952,44.03738
1953,30.806856
1954,15.80317
1955,17.799479
1956,20.120056
1957,15.752147
1958,12.258763
1959,39.23669
1960,47.415615
1961,48.69042
1962,47.410835
1963,47.71006
1964,44.055386
1965,22.318378
1966,16.884768
1967,44.580738
1968,42.692677
1969,47.9822
1970,44.536427
1971,12.22897
1972,16.009645
1973,17.772583
1974,16.87503
1975,11.824653
1976,21.939236
1977,38.77025
1978,46.364822
1979,46.608234
1980,47.00281
1981,45.174995
1982,41.20203
1983,27.885925
1984,27.544743
1985,26.80181
1986,25.053612
1987,25.152224
1988,37.242935
1989,43.77213
1990,46.77932
1991,46.618908
1992,46.239918
1993,40.286903
1994,36.736893
1995,34.055187
1996,32.46395
1997,32.1327
1998,47.3023
1999,30.9216
2000,16.03683
2001,17.394903
2002,20.012388
2003,15.464315
2004,24.77958
2005,43.5581
2006,41.792267
2007,48.68739
2008,14.940183
2009,18.008612
2010,22.08878
2011,19.821705
2012,12.6909
2013,16.766554
2014,19.099588
2015,17.361904
2016,19.674234
2017,14.19698
2018,31.67442
2019,35.133484
2020,40.91333
2021,47.940544
2022,48.514256
2023,46.998203
2024,18.33143
2025,19.648294
2026,23.051352
2027,23.675697
2028,16.685127
2029,43.715538
2030,38.225746
2031,42.303143
2032,47.802246
2033,46.235893
2034,15.47922
2035,12.0574875
2036,11.781993
2037,12.175072
2038,6.8613276
2039,45.28072
2040,44.75454
2041,45.561863
2042,26.86271
2043,28.712011
2044,22.367758
2045,22.164545
2046,44.152565
2047,42.655106
2048,38.83196
2049,41.4031
2050,36.677208
2051,44.5113
2052,39.4403
2053,46.701096
2054,47.33054
2055,45.52151
2056,18.7544
2057,24.566021
2058,25.48201
2059,23.695377
2060,25.219477
2061,19.38391
2062,14.254207
2063,45.462547
2064,46.427963
2065,45.291557
2066,17.631294
2067,25.271536
2068,20.415894
2069,22.317677
2070,11.697098
2071,36.1058
2072,40.683037
2073,43.40026
2074,46.918777
2075,30.278069
2076,13.783447
2077,20.111284
2078,21.0355
2079,21.328846
2080,20.14767
2081,35.312405
2082,46.894753
2083,46.29879
2084,44.21039
2085,13.243581
2086,20.420626
2087,17.553583
2088,17.115139
2089,42.0642
2090,41.447964
2091,46.260635
2092,46.347088
2093,47.316517
2094,44.276817
2095,14.208009
2096,18.655891
2097,13.7136135
2098,16.508642
2099,18.647156
2100,13.940132
2101,38.89249
2102,46.52471
2103,47.786774
2104,46.921284
2105,46.45667
2106,26.637072
2107,24.082346
2108,21.055588
2109,20.672344
2110,16.169733
2111,20.321133
2112,19.76823
2113,32.892426
2114,44.884842
2115,46.6865
2116,46.305077
2117,42.099606
2118,42.30727
2119,39.644657
2120,39.800255
2121,38.247185
2122,40.890488
2123,40.998913
2124,35.302742
2125,34.741734
2126,46.80738
2127,47.138206
2128,47.17716
2129,46.233807
2130,43.926525
2131,16.138538
2132,18.11006
2133,18.097462
2134,16.385923
2135,16.419567
2136,16.175121
2137,9.320424
2138,47.507282
2139,47.915073
2140,17.3484
2141,18.475409
2142,40.468388
2143,49.665794
2144,48.749847
2145,44.77893
2146,14.551764
2147,19.270937
2148,13.889241
2149,15.720805
2150,22.210718
2151,37.21089
2152,41.24131
2153,47.3804
2154,47.263943
2155,47.37566
2156,12.504039
2157,13.335589
2158,14.996791
2159,17.295815
2160,17.719368
2161,9.965676
2162,31.93974
2163,38.29087
2164,48.488712
2165,31.967808
2166,15.355764
2167,17.46063
2168,21.441433
2169,22.154573
2170,21.044214
2171,20.653818
2172,19.179087
2173,9.305102
2174,42.543236
2175,34.569275
2176,36.804764
2177,46.98427
2178,48.74365
2179,49.24004
2180,19.965452
2181,18.398094
2182,21.750336
2183,21.785824
2184,19.088259
2185,32.63196
2186,40.407944
2187,36.196323
2188,46.779396
2189,46.931927
2190,47.096233
2191,47.136116
2192,46.71592
2193,45.67786
2194,42.769062
2195,42.0579
2196,40.466408
2197,38.14789
2198,37.55697
2199,35.048267
2200,31.199984
2201,38.571274
2202,46.72856
2203,47.80404
2204,47.37514
2205,14.339388
2206,21.406292
2207,11.636291
2208,38.89162
2209,42.132458
2210,44.827286
2211,42.72799
2212,27.904217
2213,19.320028
2214,19.47502
2215,12.886983
2216,6.437442
2217,18.26138
2218,42.24416
2219,46.384914
2220,47.168022
2221,46.871704
2222,45.75088
2223,43.613037
2224,14.708604
2225,17.133345
2226,15.743455
2227,15.873946
2228,9.5551815
2229,9.0746
2230,22.365746
2231,44.904144
2232,47.313908
2233,48.482635
2234,47.883305
2235,46.63769
2236,42.54343
2237,17.478437
2238,20.758667
2239,27.979305
2240,17.652594
2241,23.87803
2242,35.929554
2243,47.263332
2244,48.135246
2245,47.440453
2246,48.10325
2247,47.602478
2248,43.914677
2249,27.491478
2250,12.082694
2251,19.783064
2252,18.526897
2253,15.32401
2254,14.339858
2255,12.277193
2256,7.34135
2257,15.164269
2258,31.392193
2259,34.67048
2260,47.408722
2261,47.857723
2262,46.961704
2263,26.30872
2264,19.83275
2265,17.728937
2266,38.13379
2267,47.40761
2268,46.486336
2269,42.11631
2270,43.518368
2271,43.840134
2272,42.600155
2273,43.37776
2274,44.520897
2275,40.879944
2276,38.885735
2277,38.127747
2278,47.575123
2279,47.839947
2280,48.250885
2281,47.317554
2282,27.14597
2283,25.02922
2284,22.17277
2285,21.225061
2286,22.25127
2287,21.984722
2288,14.549258
2289,40.169994
2290,46.653683
2291,26.788494
2292,14.915705
2293,17.69601
2294,21.031572
2295,20.438454
2296,19.388783
2297,42.58061
2298,37.638027
2299,48.14416
2300,46.81515
2301,18.429302
2302,17.63306
2303,15.229117
2304,15.439068
2305,9.744096
2306,8.670339
2307,36.360584
2308,42.09028
2309,48.64898
2310,47.355682
2311,48.228806
2312,47.203583
2313,44.100796
2314,23.787191
2315,48.399944
2316,48.92509
2317,47.987404
2318,24.482866
2319,14.911207
2320,21.047222
2321,19.849209
2322,13.841803
2323,8.730485
2324,15.215372
2325,36.286316
2326,47.243244
2327,47.5042
2328,47.70106
2329,47.343853
2330,46.388065
2331,40.68973
2332,26.450346
2333,22.744839
2334,16.188229
2335,18.685173
2336,15.771202
2337,38.73531
2338,33.860603
2339,38.661804
2340,47.13434
2341,40.967125
2342,39.68128
2343,40.65207
2344,38.991158
2345,43.66565
2346,47.681442
2347,47.91084
2348,13.786222
2349,26.629341
2350,23.195286
2351,18.30444
2352,23.536749
2353,41.61026
2354,47.797695
2355,48.40353
2356,46.92731
2357,43.653873
2358,13.283859
2359,20.104359
2360,15.901586
2361,16.022148
2362,16.529491
2363,11.081979
2364,10.084317
2365,37.897366
2366,47.369545
2367,47.479614
2368,46.79646
2369,44.17441
2370,26.092648
2371,14.601991
2372,34.287113
2373,44.613064
2374,47.522488
2375,47.349995
2376,12.5113945
2377,18.225435
2378,16.172478
2379,16.00417
2380,6.653765
2381,33.38802
2382,38.265247
2383,48.702847
2384,47.48628
2385,44.491894
2386,11.658732
2387,18.414232
2388,18.051155
2389,35.947083
2390,45.99581
2391,46.852367
2392,48.562496
2393,25.838057
2394,23.643248
2395,22.066313
2396,23.921545
2397,18.755074
2398,48.112995
2399,47.298355
2400,48.2466
2401,29.481085
2402,16.210835
2403,15.473663
2404,26.820738
2405,36.8259
2406,43.06061
2407,47.00544
2408,39.430363
2409,48.33009
2410,47.399006
2411,29.316214
2412,27.352869
2413,32.83272
2414,27.79507
2415,30.020021
2416,15.887355
2417,40.509075
2418,47.24774
2419,45.243126
2420,21.12895
2421,19.15526
2422,47.64433
2423,46.42222
2424,13.002649
2425,16.010452
2426,16.183247
2427,17.702852
2428,15.054653
2429,13.846458
2430,7.7644463
2431,6.690055
2432,34.147095
2433,47.33082
2434,46.160084
2435,22.982489
2436,15.505568
2437,21.63554
2438,22.152184
2439,17.97429
2440,17.830458
2441,41.716892
2442,47.735874
2443,47.695694
2444,46.803715
2445,44.381294
2446,12.386405
2447,19.579254
2448,19.496181
2449,12.930755
2450,11.067621
2451,14.593317
2452,49.443893
2453,40.356026
2454,23.943855
2455,29.033962
2456,12.375321
2457,35.342518
2458,28.078875
2459,47.16707
2460,46.016907
2461,38.160904
2462,40.14989
2463,39.89321
2464,34.043804
2465,32.79533
2466,41.05807
2467,41.3365
2468,41.927944
2469,47.433704
2470,47.87128
2471,47.32612
2472,46.70066
2473,25.69525
2474,15.834898
2475,19.191166
2476,24.15474
2477,23.057777
2478,20.340473
2479,12.39233
2480,13.452212
2481,43.073273
2482,42.134983
2483,46.185925
2484,45.8234
2485,46.614273
2486,46.78725
2487,23.626928
2488,28.839382
2489,35.531227
2490,31.378983
2491,29.684374
2492,30.28344
2493,21.595121
2494,46.151165
2495,39.605995
2496,47.414658
2497,46.63831
2498,47.23071
2499,45.970688
2500,43.53781
2501,19.101337
2502,13.637557
2503,15.798044
2504,11.253708
2505,24.821098
2506,44.482098
2507,49.052166
2508,48.725643
2509,47.75087
2510,44.980743
2511,14.222245
2512,25.606293
2513,21.27979
2514,18.910315
2515,18.424257
2516,16.175152
2517,35.319565
2518,34.60986
2519,16.367004
2520,22.590034
2521,18.900047
2522,20.501062
2523,11.39603
2524,9.56655
2525,20.401848
2526,36.381134
2527,43.30563
2528,47.64493
2529,48.734283
2530,49.082462
2531,23.431444
2532,21.040834
2533,16.709452
2534,22.378283
2535,35.41095
2536,41.608395
2537,43.35653
2538,44.4774
2539,40.956333
2540,38.51838
2541,38.23362
2542,41.57222
2543,42.3932
2544,47.56665
2545,48.600258
2546,48.32657
2547,46.39659
2548,31.307062
2549,31.837029
2550,29.476774
2551,27.090155
2552,20.755335
2553,27.93515
2554,43.50301
2555,43.778656
2556,48.26984
2557,48.88085
2558,47.43703
2559,47.74409
2560,45.714405
2561,28.16096
2562,17.635105
2563,22.025534
2564,29.215944
2565,20.204666
2566,15.944387
2567,39.6869
2568,47.52706
2569,44.891502
2570,14.280771
2571,23.036272
2572,19.727797
2573,14.477365
2574,10.734401
2575,47.251205
2576,25.560223
2577,12.05505
2578,9.363907
2579,43.78566
2580,41.762417
2581,46.892586
2582,46.569138
2583,47.83452
2584,47.58784
2585,45.23397
2586,15.235728
2587,22.448467
2588,20.418158
2589,20.577307
2590,19.829588
2591,36.716
2592,32.74803
2593,42.779945
2594,46.962326
2595,46.366306
2596,22.581656
2597,23.102016
2598,23.430923
2599,20.191652
2600,19.279102
2601,16.953756
2602,16.714376
2603,38.737724
2604,47.910748
2605,47.14567
2606,46.44458
2607,40.46087
2608,36.57506
2609,41.535404
2610,40.823708
2611,38.2282
2612,37.50888
2613,42.127495
2614,35.793488
2615,44.18557
2616,47.738544
2617,43.39482
2618,25.938753
2619,16.497429
2620,19.930674
2621,28.14331
2622,25.707895
2623,23.181938
2624,23.395576
2625,22.00256
2626,40.133568
2627,48.876865
2628,48.60321
2629,47.150845
2630,26.740377
2631,24.119823
2632,21.151653
2633,21.995224
2634,20.302286
2635,39.74531
2636,44.60664
2637,39.450203
2638,44.43895
2639,47.154175
2640,47.80251
2641,46.495335
2642,24.122997
2643,15.32679
2644,12.999725
2645,12.583692
2646,12.75895
2647,12.238666
2648,7.221758
2649,45.7115
2650,48.268204
2651,47.875923
2652,48.162994
2653,47.827038
2654,25.535912
2655,18.603903
2656,19.322151
2657,16.419573
2658,22.132675
2659,43.45538
2660,35.53514
2661,48.032135
2662,49.03671
2663,47.905785
2664,46.9398
2665,24.884045
2666,14.104418
2667,19.732811
2668,17.1612
2669,19.16561
2670,20.044605
2671,44.368473
2672,35.862762
2673,21.232199
2674,19.325357
2675,18.191622
2676,31.669712
2677,35.559692
2678,36.83955
2679,46.05227
2680,45.6891
2681,45.44504
2682,42.167717
2683,38.19741
2684,43.43557
2685,42.29397
2686,47.242477
2687,46.23938
2688,46.222664
2689,43.268234
2690,24.522503
2691,15.136962
2692,22.241837
2693,13.573813
2694,36.76815
2695,41.21957
2696,41.413647
2697,47.126995
2698,47.933407
2699,46.469547
2700,12.058252
2701,15.18242
2702,12.974453
2703,13.175209
2704,39.80688
2705,43.855732
2706,48.875446
2707,49.08179
2708,30.099813
2709,35.449257
2710,29.751211
2711,29.947102
2712,28.510006
2713,28.069286
2714,21.601591
2715,45.744953
2716,47.11669
2717,46.063683
2718,22.374352
2719,16.329851
2720,24.016958
2721,19.47157
2722,20.915897
2723,18.189386
2724,10.953903
2725,20.683508
2726,35.447666
2727,48.091885
2728,47.373085
2729,45.208443
2730,20.676884
2731,17.51917
2732,10.780217
2733,22.110132
2734,39.80482
2735,47.742546
2736,49.366005
2737,48.798897
2738,49.218628
2739,48.31031
2740,43.018898
2741,28.97674
2742,19.76784
2743,16.737642
2744,17.985931
2745,18.10993
2746,19.138243
2747,38.67674
2748,48.969776
2749,49.04076
2750,48.1419
2751,44.672424
2752,42.56394
2753,38.311306
2754,43.026802
2755,36.169582
2756,35.905525
2757,48.616245
2758,47.4535
2759,47.249763
2760,23.90232
2761,20.608269
2762,19.704586
2763,11.646904
2764,23.61803
2765,40.13498
2766,44.31918
2767,48.234505
2768,48.996956
2769,47.880665
2770,45.4254
2771,13.980078
2772,23.840548
2773,22.208853
2774,15.327201
2775,22.690193
2776,36.468304
2777,41.95602
2778,41.854904
2779,48.49573
2780,47.633553
2781,47.582695
2782,46.328106
2783,44.37856
2784,25.657722
2785,12.946945
2786,19.334381
2787,17.486599
2788,12.475601
2789,6.5700674
2790,20.436417
2791,36.05376
2792,43.905235
2793,37.487926
2794,43.556854
2795,49.743122
2796,46.72114
2797,14.460882
2798,20.111015
2799,20.709946
2800,19.571589
2801,19.981758
2802,20.125881
2803,17.484335
2804,21.485842
2805,34.29387
2806,48.292046
2807,49.339073
2808,48.137333
2809,27.748182
2810,14.686639
2811,19.863482
2812,17.892702
2813,15.599445
2814,20.138596
2815,44.2857
2816,37.857746
2817,48.191013
2818,21.92334
2819,21.005314
2820,20.756077
2821,19.989185
2822,33.501957
2823,39.081642
2824,36.52956
2825,42.689026
2826,45.06253
2827,45.79609
2828,46.23581
2829,41.25838
2830,35.57309
2831,35.749374
2832,35.997147
2833,35.65475
2834,34.25852
2835,32.89146
2836,35.70713
2837,47.51574
2838,47.22598
2839,14.607286
2840,18.546082
2841,18.314852
2842,15.392014
2843,17.14161
2844,19.293655
2845,12.3572645
2846,39.051735
2847,41.76993
2848,48.62812
2849,48.393143
2850,49.199562
2851,48.47932
2852,48.193764
2853,46.28886
2854,14.926103
2855,17.876476
2856,44.324474
2857,38.609417
2858,39.919018
2859,48.89286
2860,24.099733
2861,13.870258
2862,15.644662
2863,21.007715
2864,17.413866
2865,9.180726
2866,18.77379
2867,34.409702
2868,41.488544
2869,35.704113
2870,23.515108
2871,22.397087
2872,23.244158
2873,20.293638
2874,13.962406
2875,37.967518
2876,47.385155
2877,48.28192
2878,47.56424
2879,48.128777
2880,25.760008
2881,17.880478
2882,22.621214
2883,22.472343
2884,20.65944
2885,16.796925
2886,10.844118
2887,44.55461
2888,39.266308
2889,45.950813
2890,46.459465
2891,46.2356
2892,37.23405
2893,26.175554
2894,23.493937
2895,19.42351
2896,18.62849
2897,19.243206
2898,27.695015
2899,39.35621
2900,36.94484
2901,47.570107
2902,47.344128
2903,41.777195
2904,41.434708
2905,42.56707
2906,42.94452
2907,41.118584
2908,42.855583
2909,40.434994
2910,39.368633
2911,47.102867
2912,45.858036
2913,26.496107
2914,15.067576
2915,27.968637
2916,25.03414
2917,24.089924
2918,39.56414
2919,43.865993
2920,47.190636
2921,47.99222
2922,47.39806
2923,21.658735
2924,18.871683
2925,20.282297
2926,19.529438
2927,12.039294
2928,9.901124
2929,39.870743
2930,48.108112
2931,47.735447
2932,13.3598
2933,17.554935
2934,19.56774
2935,20.361788
2936,17.822334
2937,8.464808
2938,44.890102
2939,41.009903
2940,47.517918
2941,47.182392
2942,46.330467
2943,15.248626
2944,22.496813
2945,22.877502
2946,10.68709
2947,21.94733
2948,44.188137
2949,37.71393
2950,42.433926
2951,47.762753
2952,46.05624
2953,25.783554
2954,17.970242
2955,22.215097
2956,18.242933
2957,17.552734
2958,18.009256
2959,21.715307
2960,42.814766
2961,37.608356
2962,47.54865
2963,48.95148
2964,41.906902
2965,26.934477
2966,22.96404
2967,24.521414
2968,23.389994
2969,19.03885
2970,19.720993
2971,28.32821
2972,45.945824
2973,48.1462
2974,47.75234
2975,43.69235
2976,37.308544
2977,36.5166
2978,45.420967
2979,27.451857
2980,24.090593
2981,22.43783
2982,23.428398
2983,15.217621
2984,11.313317
2985,45.88922
2986,48.42899
2987,48.797188
2988,48.05342
2989,45.39065
2990,14.888518
2991,17.50857
2992,25.510752
2993,22.892834
2994,17.262577
2995,12.064927
2996,21.831638
2997,45.377125
2998,44.217297
2999,49.33105
3000,48.085163
3001,47.960644
3002,26.046286
3003,18.186558
3004,15.685584
3005,9.21105
3006,37.835506
3007,42.03367
3008,46.449947
3009,44.319702
3010,17.433517
3011,17.592394
3012,21.604513
3013,36.708626
3014,43.188465
3015,35.307682
3016,48.415066
3017,25.287285
3018,22.428898
3019,17.434563
3020,14.039692
3021,9.790469
3022,20.680119
3023,33.09793
3024,45.358173
3025,35.3336
3026,16.031868
3027,15.530771
3028,18.444328
3029,19.187782
3030,20.188744
3031,36.76267
3032,44.656902
3033,47.435116
3034,47.247845
3035,47.565125
3036,43.16413
3037,40.175797
3038,38.269848
3039,39.59466
3040,38.753014
3041,39.15482
3042,34.731644
3043,42.015137
3044,40.750156
3045,43.544895
3046,47.71308
3047,48.366028
3048,43.289234
3049,14.144182
3050,25.31617
3051,19.70224
3052,19.283377
3053,16.152702
3054,16.440327
3055,13.119226
3056,47.042343
3057,48.188038
3058,49.172398
3059,48.260536
3060,48.983177
3061,14.716099
3062,20.456226
3063,16.478832
3064,15.4628935
3065,18.129934
3066,16.588663
3067,11.817267
3068,45.766544
3069,39.42242
3070,48.84627
3071,47.837566
3072,47.434597
3073,47.148853
3074,25.703636
3075,21.801266
3076,21.355656
3077,17.10114
3078,16.811686
3079,18.04162
3080,8.95977
3081,33.339233
3082,42.17433
3083,41.873886
3084,48.68916
3085,47.773575
3086,48.208652
3087,23.565226
3088,15.910019
3089,20.940376
3090,20.016323
3091,14.414225
3092,15.448641
3093,12.559344
3094,37.398426
3095,35.98707
3096,49.27863
3097,48.14782
3098,25.904665
3099,19.087055
3100,20.612038
3101,16.251041
3102,16.671057
3103,17.149038
3104,8.464926
3105,37.54757
3106,37.26677
3107,47.46473
3108,48.680145
3109,47.283913
3110,19.911598
3111,17.906288
3112,16.68069
3113,18.82551
3114,33.18619
3115,36.433422
3116,47.249485
3117,46.58825
3118,44.02209
3119,41.35935
3120,39.039154
3121,37.810204
3122,37.98928
3123,38.038235
3124,37.639393
3125,33.670868
3126,38.270103
3127,36.617207
3128,43.384293
3129,46.935654
3130,47.477955
3131,47.257008
3132,45.64433
3133,23.871517
3134,16.083942
3135,18.875793
3136,23.833113
3137,23.337126
3138,16.732119
3139,10.88943
3140,47.915157
3141,22.011341
3142,17.72446
3143,15.892018
3144,10.520595
3145,9.223627
3146,46.903023
3147,47.305676
3148,45.215553
3149,42.428394
3150,12.604933
3151,9.433722
3152,33.668438
3153,44.571217
3154,48.00409
3155,47.21202
3156,16.057163
3157,20.507837
3158,18.478691
3159,20.993174
3160,16.260437
3161,48.261295
3162,45.24323
3163,26.36125
3164,16.479607
3165,18.367535
3166,16.367651
3167,18.008106
3168,16.739605
3169,10.33607
3170,22.573423
3171,38.954075
3172,49.315796
3173,50.092808
3174,49.86782
3175,23.445484
3176,20.36292
3177,17.452007
3178,17.033659
3179,15.68972
3180,16.28928
3181,18.69861
3182,17.191822
3183,42.275036
3184,33.7928
3185,35.437614
3186,45.06132
3187,46.750137
3188,47.006683
3189,46.710106
3190,45.819275
3191,42.087017
3192,38.376358
3193,39.78373
3194,40.849064
3195,38.820442
3196,45.059322
3197,47.291103
3198,48.169716
3199,47.47653
3200,48.36265
3201,44.347298
3202,26.80579
3203,15.293377
3204,20.968748
3205,13.888875
3206,11.192311
3207,35.686417
3208,41.651173
3209,37.491276
3210,48.26496
3211,47.52942
3212,48.72723
3213,47.517567
3214,44.291656
3215,10.76382
3216,19.259047
3217,15.471606
3218,38.2542
3219,39.484318
3220,42.448746
3221,48.330563
3222,47.278473
3223,47.968727
3224,22.971846
3225,22.018442
3226,17.330622
3227,9.891041
3228,38.480606
3229,38.83694
3230,41.202103
3231,47.83076
3232,46.878574
3233,47.278004
3234,46.426815
3235,21.654247
3236,18.218796
3237,16.422121
3238,16.98491
3239,7.95452
3240,22.08583
3241,44.139008
3242,48.0016
3243,48.546818
3244,25.10465
3245,15.457908
3246,18.285637
3247,23.019163
3248,21.71856
3249,17.134884
3250,14.268698
3251,14.020531
3252,18.183054
3253,36.446796
3254,32.26252
3255,35.86757
3256,47.373756
3257,48.632107
3258,28.135601
3259,28.814129
3260,16.227154
3261,17.707392
3262,39.767033
3263,36.302162
3264,31.414078
3265,44.792576
3266,47.146538
3267,39.516716
3268,39.090202
3269,39.34594
3270,40.375698
3271,38.088223
3272,44.096554
3273,46.69268
3274,46.12116
3275,14.9226885
3276,20.597725
3277,15.688338
3278,11.606986
3279,22.527353
3280,39.89008
3281,47.5385
3282,48.318092
3283,47.353184
3284,26.52063
3285,25.05625
3286,19.055067
3287,19.319477
3288,16.037975
3289,18.619913
3290,12.638749
3291,10.496307
3292,36.441544
3293,43.164093
3294,36.876602
3295,39.80686
3296,47.23923
3297,48.042526
3298,43.94901
3299,24.359985
3300,17.829332
3301,14.638081
3302,49.398094
3303,48.03675
3304,49.02238
3305,48.58673
3306,29.064997
3307,18.039814
3308,19.10305
3309,17.859934
3310,15.805545
3311,10.221115
3312,20.46481
3313,33.32417
3314,48.467003
3315,49.252224
3316,48.007935
3317,45.580257
3318,27.081491
3319,15.984914
3320,18.643045
3321,24.92211
3322,22.759357
3323,17.109455
3324,16.863777
3325,10.066844
3326,7.406115
3327,19.535587
3328,37.22255
3329,40.820396
3330,49.037785
3331,48.147274
3332,23.8265
3333,24.348797
3334,45.45384
3335,47.165855
3336,47.35281
3337,46.92973
3338,42.91915
3339,39.636528
3340,41.576153
3341,40.551495
3342,38.711594
3343,42.79115
3344,30.108282
3345,41.09007
3346,46.24358
3347,47.322144
3348,46.665966
3349,44.856
3350,24.970615
3351,14.122735
3352,17.332764
3353,13.660348
3354,9.921121
3355,21.8642
3356,38.03752
3357,44.728004
3358,48.14204
3359,48.800564
3360,25.471535
3361,20.368326
3362,21.164108
3363,15.586565
3364,10.874551
3365,20.960396
3366,40.462673
3367,48.161057
3368,45.172295
3369,25.88065
3370,16.52778
3371,40.487103
3372,43.221184
3373,48.18464
3374,49.35564
3375,48.781116
3376,48.51759
3377,27.697481
3378,13.483899
3379,13.485026
3380,18.228777
3381,14.255987
3382,14.997758
3383,14.220417
3384,7.2960043
3385,16.217133
3386,30.179739
3387,46.46133
3388,26.36769
3389,22.106888
3390,10.374915
3391,15.324792
3392,27.70315
3393,47.468613
3394,49.00225
3395,48.161648
3396,47.93943
3397,23.290667
3398,22.129562
3399,16.704187
3400,18.500645
3401,21.619205
3402,22.76601
3403,22.204844
3404,27.180445
3405,44.44712
3406,47.38303
3407,47.188713
3408,46.854546
3409,46.21581
3410,45.267036
3411,41.83871
3412,40.137657
3413,40.60343
3414,31.431658
3415,47.328632
3416,46.597034
3417,25.942675
3418,28.017124
3419,21.13372
3420,17.626825
3421,14.205214
3422,13.960939
3423,40.84282
3424,49.245403
3425,49.639317
3426,49.05084
3427,48.49325
3428,26.17207
3429,28.002615
3430,32.64022
3431,26.854273
3432,26.190004
3433,17.380838
3434,14.126331
3435,23.174982
3436,41.845814
3437,48.493813
3438,49.201035
3439,48.33946
3440,47.937428
3441,30.529507
3442,26.611288
3443,23.677387
3444,16.419823
3445,14.479321
3446,22.29238
3447,38.95012
3448,48.080845
3449,47.04011
3450,47.473225
3451,46.65516
3452,45.638996
3453,33.026886
3454,23.288252
3455,20.555641
3456,22.024706
3457,19.417177
3458,11.326669
3459,47.769054
3460,48.699432
3461,48.24517
3462,47.631718
3463,47.059113
3464,23.578611
3465,22.592333
3466,19.223583
3467,21.145899
3468,12.381659
3469,35.83548
3470,47.778656
3471,47.617386
3472,34.784405
3473,25.631577
3474,22.234142
3475,22.980865
3476,33.531456
3477,40.69415
3478,33.452198
3479,43.82739
3480,45.745632
3481,46.235073
3482,46.286774
3483,46.172977
3484,46.800236
3485,48.12349
3486,44.727882
3487,44.06324
3488,42.27504
3489,39.371803
3490,36.042927
3491,45.48838
3492,42.39714
3493,47.42081
3494,46.405235
3495,45.87827
3496,27.338268
3497,20.843746
3498,17.25987
3499,13.522586
3500,23.888216
3501,45.698963
3502,39.61122
3503,42.58687
